This is a logfile generated by analyze.py - lines containing the following: 1. filenames of the fitted spectra 2. names of the evaluated parameters 3. fitparameters of the spectra (one line for every parameter, in order of the filenames, this applies to the rest of the file) 4. errors of the fitparameters 5. evaluated properties 6. errors of the properties
...time1/time0 ...time1/time1 ...time1/time2 ...time1/time3 ...time1/time4 ...time1/time5 ...time1/time6 ...time1/time7 ...time1/time8 ...time1/time9 ...ime1/time10 ...ime1/time11 ...ime1/time12 ...ime1/time13 ...ime1/time14 ...ime1/time15 ...ime1/time16 ...ime1/time17 ...ime1/time18 ...ime1/time19 ...ime1/time20 ...ime1/time21 ...ime1/time22 ...ime1/time23 ...ime1/time24 ...ime1/time25 ...ime1/time26 ...ime1/time27 ...ime1/time28 ...ime1/time29 ...ime1/time30 ...ime1/time31 ...ime1/time32 ...ime1/time33 ...ime1/time34 ...ime1/time35 ...ime1/time36 ...ime1/time37 ...ime1/time38 ...ime1/time39 ...ime1/time40 ...ime1/time41 ...ime1/time42 ...ime1/time43 ...ime1/time44 ...ime1/time45 ...ime1/time46 ...ime1/time47 ...ime1/time48 ...ime1/time49 ...ime1/time50 ...ime1/time51 ...ime1/time52 ...ime1/time53 ...ime1/time54 ...ime1/time55 ...ime1/time56 ...ime1/time57 ...ime1/time58 ...ime1/time59 ...ime1/time60 ...ime1/time61 ...ime1/time62 ...ime1/time63 ...ime1/time64 ...ime1/time65 ...ime1/time66 ...ime1/time67 ...ime1/time68 ...ime1/time69 ...ime1/time70 ...ime1/time71 ...ime1/time72 ...ime1/time73 ...ime1/time74 ...ime1/time75 ...ime1/time76 ...ime1/time77 ...ime1/time78 ...ime1/time79 ...ime1/time80 ...ime1/time81 ...ime1/time82 ...ime1/time83 ...ime1/time84 ...ime1/time85 ...ime1/time86 ...ime1/time87 ...ime1/time88 ...ime1/time89 ...ime1/time90 ...ime1/time91 ...ime1/time92 ...ime1/time93 ...ime1/time94 ...ime1/time95 ...ime1/time96 ...ime1/time97 ...ime1/time98 ...ime1/time99 ...me1/time100 ...me1/time101 ...me1/time102 ...me1/time103 ...me1/time104 ...me1/time105 ...me1/time106 ...me1/time107 ...me1/time108 ...me1/time109 ...me1/time110 ...me1/time111 ...me1/time112 ...me1/time113 ...me1/time114 ...me1/time115 ...me1/time116 ...me1/time117 ...me1/time118 ...me1/time119
lockPointX lockPointY
-0.183266962555 -0.191683154594 -0.18171198197 -0.204078980626 -0.188696773552 -0.20198692121 -0.166823920262 -0.185950747312 -0.175773966215 -0.195113787912 -0.166758950234 -0.166361966233 -0.20999235883 -0.202018351738 -0.211168016579 -0.199337289218 -0.20330943319 -0.182887722021 -0.181939041528 -0.183920988625 -0.179645334818 -0.181090722084 -0.193326874071 -0.196949212638 -0.201423604908 -0.210328422988 -0.200574531015 -0.183978724837 -0.188307257189 -0.199736923029 -0.190438060312 -0.199431689174 -0.191833096487 -0.187859743523 -0.221264910694 -0.193455419663 -0.250107940209 -0.209408040504 -0.211840110895 -0.198332219031 -0.212404670901 -0.227803625572 -0.198436276869 -0.187514265641 -0.201140309547 -0.196302742296 -0.232152745367 -0.201911361597 -0.201580812477 -0.208186283915 -0.187976260364 -0.220822109326 -0.201941812662 -0.198590826483 -0.211242576449 -0.196234577189 -0.205770520622 -0.221447011139 -0.206741473014 -0.195143099517 -0.198966947052 -0.222266221052 -0.22473879801 -0.210113507028 -0.203109297014 -0.198778906071 -0.204031431269 -0.23501831619 -0.196528129803 -0.205550606701 -0.211881192924 -0.217427073067 -0.222801868714 -0.216202254701 -0.216893186798 -0.229823308968 -0.227434877443 -0.201686353512 -0.209917506315 -0.231558922911 -0.206686333906 -0.213749510355 -0.21419776046 -0.194908529689 -0.195735532065 -0.229856152178 -0.231710040157 -0.219491232894 -0.224049958107 -0.254032240467 -0.234598797576 -0.21584756409 -0.236880376571 -0.226567336676 -0.251754673509 -0.229346256212 -0.231716056191 -0.223204376848 -0.244420087351 -0.245416760107 -0.239820432709 -0.237414586134 -0.2087421754 -0.220262210129 -0.229263816087 -0.218331043984 -0.238891770579 -0.22809875058 -0.237762915896 -0.239369590657 -0.247692859701 -0.239830961763 -0.290704328381 -0.237378084043 -0.215096780444 -0.208778695462 -0.237512161355 -0.242731205705 -0.221657042351 -0.236632400312
-0.210624205075 -0.237457367258 -0.251121700862 -0.226666490885 -0.181515966898 -0.250009315781 -0.243920173297 -0.295128971718 -0.234549775306 -0.270609093653 -0.283965625711 -0.300152569283 -0.13033087884 -0.349901174222 -0.186957749182 -0.204691453172 -0.197351758159 -0.197622286572 -0.249439750218 -0.202909458052 -0.250589616639 -0.200928344456 -0.11243483098 -0.208401812663 -0.135603586075 -0.20055881137 -0.209238623831 -0.257287002449 -0.323913100578 -0.242434443645 -0.23864643074 -0.213491436103 -0.225465510068 -0.204617999276 -0.273301203008 -0.187595843359 -0.317084647797 -0.247905622394 -0.266202933935 -0.230790187839 -0.256504300086 -0.214769049383 -0.201477754185 -0.231716523259 -0.226641453251 -0.17714059137 -0.27873384017 -0.198997534023 -0.216860799206 -0.01007702995 -0.229186505349 -0.216030439458 -0.0893391674558 -0.211050605404 -0.212197141523 -0.269789008131 -0.196940127357 -0.103465977846 -0.185882554208 -0.251873524036 -0.236172854046 -0.137383879117 -0.213875691662 -0.112320220306 -0.22053668939 -0.270426286554 -0.232661197262 -0.253774140974 -0.265560880575 -0.304229258109 -0.387029975467 -0.206203775938 -0.292511578236 -0.190099373829 -0.222300162256 -0.151522665382 -0.238288614543 -0.24841030989 -0.246763679497 -0.0715376810522 -0.223959445552 -0.285629870868 -0.257339459987 -0.296997344295 -0.245430826356 -0.283388210186 -0.291737172952 -0.279857318308 -0.320008331224 -0.157314186282 -0.257573595051 -0.245476550621 -0.310047026706 -0.215953115218 -0.207060389659 -0.262750593397 -0.129532022324 -0.260702284097 -0.312159350225 -0.234325352297 -0.30817868909 -0.188712431727 -0.232736552225 -0.27067104996 -0.244314112964 -0.214141303731 -0.223688620573 -0.219574196035 -0.214883165442 -0.29111545976 -0.123293837443 -0.179597754814 -0.266736258974 -0.180736863457 -0.276952731652 -0.282820052728 -0.338281313906 -0.230620414222 -0.27775959571 -0.336819256956
-1.46404629616 -1.52920888211 -1.33343477943 -1.21407067682 -1.30132541237 -1.3584076913 -1.4830823708 -1.59157371931 -1.51582579642 -1.49481680691 -1.63181113527 -1.48732237322 -1.13281651526 -1.64404854622 -1.52379973883 -1.43944486274 -1.21282184565 -1.41798642433 -1.53103910328 -1.25618813958 -1.44537511756 -1.22903044634 -1.19051640678 -1.59057141597 -1.21574458363 -1.30403331828 -1.52795293956 -1.51659038742 -1.68337489704 -1.60980724914 -1.46669710157 -1.64708900932 -1.41669587459 -1.50574743263 -1.50258901237 -1.48003032041 -1.49383628399 -1.57797117195 -1.53376714083 -1.54597102475 -1.14608708194 -1.47420457806 -1.44839771747 -1.44506359566 -1.35254872599 -1.39628264842 -1.28978201113 -1.40364468101 -1.54080010283 -0.719455339091 -1.36966288245 -1.5854657017 -0.97263272067 -1.20559156286 -1.44755641007 -1.64555207845 -1.36332189634 -0.881716245268 -1.20336376928 -1.30867066302 -1.23685377898 -1.16528458968 -1.28521509091 -0.912498423065 -1.5004478018 -1.70361866612 -1.45301897669 -1.41783398854 -1.49125589582 -1.54636363367 -1.57328958417 -1.20843299857 -1.48124127315 -1.29195038297 -1.29254130914 -1.07122234013 -1.40176250904 -1.55078311886 -1.41493093454 -1.21267159436 -1.28166099495 -1.41489417971 -1.58302678435 -1.46379326957 -1.49016580606 -1.23408801148 -1.53314980754 -1.34463436894 -1.39481512608 -1.13673628029 -1.42725111764 -1.26886749337 -1.55331187672 -1.59273041955 -1.36224097957 -1.65696050965 -1.01712808841 -1.48206627259 -1.8838896871 -1.55872309532 -1.52872233919 -1.26665212549 -1.40713327713 -1.95843671701 -1.38255315644 -1.34416538598 -1.23899923944 -1.27618447059 -1.37471696729 -1.40078562847 -1.16542655491 -1.28418251794 -1.4662490335 -1.40243258806 -1.52586367582 -1.46609073778 -1.59108874291 -1.48399404835 -1.60953052814 -1.55164084833
0.00459105172116 0.00541124619272 0.00459379636018 0.00562938493343 0.00475992793603 0.00504666009861 0.0048745329914 0.00500884221457 0.00469568332796 0.00520482954939 0.00511939464547 0.00466459164843 0.00540699352699 0.0046651725233 0.00478086493192 0.00458812078476 0.00536504712814 0.00445324603604 0.00493148384561 0.00496171114369 0.00483915393589 0.00491644430186 0.00508371937672 0.00476573393067 0.00506272424325 0.00524595955274 0.00502419731504 0.00479971964392 0.00459941981141 0.00470294836254 0.0052954982321 0.0049491379937 0.00514345880123 0.00479816211255 0.00481534908817 0.00482381457893 0.00500472883697 0.00508180404246 0.00477457515836 0.00500398830039 0.00525508899153 0.00452607680566 0.0046006427388 0.00514160173674 0.00509066856144 0.00518141893122 0.00506518465312 0.00472853029688 0.00574988388746 0.00548541568851 0.00512176099022 0.00487614628226 0.00509356348078 0.00546547741673 0.00477989167668 0.00486732998196 0.0046732198859 0.00523891502311 0.00512221954857 0.00505053945529 0.00494997037394 0.00507629682949 0.00536045378258 0.00554757116508 0.00457411669935 0.00458227545684 0.00499560682871 0.00512688316082 0.00499351737387 0.00530340860562 0.00517107417431 0.00545938157702 0.00499774700525 0.00541299661373 0.00514365284913 0.00536809335621 0.00498458387418 0.00502307729306 0.00492256372983 0.00500387897413 0.00515516076063 0.00508350074302 0.00496064261232 0.00552014334909 0.00497891150038 0.00517500302661 0.00490015640297 0.00472114612635 0.00509061332264 0.0046945103469 0.00502284772556 0.0048845668695 0.00448136719602 0.00570603210721 0.00488084938891 0.00484110691145 0.00513993107748 0.00551274531885 0.0049579222278 0.00430356520933 0.0048385395609 0.0053200660289 0.00471022733653 0.00456065808085 0.00570617199741 0.00571440994644 0.00538214341213 0.00512798805544 0.00488547738653 0.00500931023815 0.00493851617902 0.00515015901151 0.00486887250647 0.00483148416821 0.00487028439699 0.00496497575701 0.00529154908678 0.00492416001021 0.00512074696892 0.00470588372599
-0.147783528445 -0.147330325535 -0.147829812623 -0.147364134631 -0.14782629521 -0.147928980275 -0.148739659236 -0.148058185527 -0.147625056166 -0.148051710929 -0.146970415575 -0.147754981804 -0.146186741003 -0.146037914055 -0.145766997787 -0.14553199589 -0.145688820213 -0.146956174328 -0.145575559854 -0.144092078354 -0.144026005467 -0.143877621831 -0.143532566487 -0.14388363489 -0.144438495352 -0.144035972376 -0.143231877561 -0.143552166973 -0.143566215759 -0.144732036524 -0.143972550441 -0.143937510619 -0.143686463003 -0.143593291344 -0.143058103558 -0.143329065343 -0.142828936822 -0.143738231516 -0.143660601343 -0.143745238095 -0.143190386559 -0.142130861045 -0.142148103486 -0.141344384366 -0.141813772841 -0.142061376126 -0.141579874972 -0.142360463125 -0.141573262297 -0.141440314565 -0.142096507561 -0.142042894896 -0.142153662762 -0.142398625959 -0.142816409294 -0.142033320707 -0.141577136047 -0.141307512714 -0.141858287041 -0.142090479905 -0.14150901833 -0.141624352154 -0.141271025762 -0.142390086437 -0.142561490771 -0.142986298078 -0.14193248939 -0.143606637591 -0.142766277402 -0.142631405339 -0.142560803115 -0.143052764291 -0.142767795218 -0.142839438048 -0.14290838746 -0.142019277056 -0.142362035962 -0.143019593606 -0.143197101195 -0.142664520633 -0.142945951616 -0.143155335398 -0.143961274154 -0.143742479203 -0.143743643867 -0.144144375239 -0.144224476324 -0.144873638974 -0.14380683694 -0.143944647207 -0.144833892385 -0.144933976397 -0.14361976949 -0.143385513677 -0.143342937202 -0.144202674802 -0.143648311443 -0.144330280822 -0.143613796702 -0.144426163234 -0.143386631342 -0.144732344708 -0.144582868018 -0.145190996301 -0.144741283861 -0.144712078887 -0.144870739471 -0.143845668192 -0.144190417156 -0.144971387509 -0.14480196047 -0.144182111833 -0.144556581666 -0.144844038767 -0.145286678746 -0.14435281804 -0.144219661608 -0.144925657528 -0.145614014672 -0.145072297754
0.00232584474369 0.00275125641026 0.0024069609352 0.00278577779189 0.00243325530384 0.00260358361109 0.00247452684382 0.00253914880988 0.00246334495814 0.00264854420719 0.00261173893166 0.00244113060466 0.00275152967657 0.00246080253062 0.00250908300688 0.00236261751321 0.00275019620894 0.00237456479983 0.00255720692317 0.00257142279903 0.0025255596134 0.00256918085144 0.00268149099845 0.00246916747415 0.00251603121341 0.00273828257013 0.002542637743 0.00251069676106 0.00237601579875 0.00250225973482 0.00266429856262 0.00247836644509 0.00262162831419 0.00239329229009 0.00250838859544 0.00246548697218 0.00257761878565 0.00260361621739 0.00246344586083 0.00250285936015 0.00260144037121 0.00234492215263 0.0023508271585 0.00259440360831 0.00257622159123 0.00256169310528 0.00254788672859 0.00243386806198 0.00291195138549 0.00267929443865 0.00255230880338 0.00249844863506 0.00260461632014 0.00269545316006 0.00240008767106 0.0024944902142 0.0024308868108 0.00271628242989 0.00256099494954 0.0025429478377 0.00253301464707 0.00250838232407 0.00269160827659 0.00271051290913 0.00233942407077 0.0022568361773 0.00248531300626 0.00254412047787 0.00250608035489 0.00269204000435 0.00251122909651 0.00271872449377 0.00253041361982 0.00267414905299 0.00252992141835 0.00259393312951 0.00252034170942 0.00258320755644 0.00244956353213 0.00253212409672 0.00265092145848 0.00257164328092 0.00250397960718 0.00274485390877 0.00254265864136 0.00255363448223 0.00253949088273 0.00236842053436 0.00257947591012 0.00238011116279 0.00256194534698 0.00259687287851 0.00231885214754 0.00287517875696 0.00258931182648 0.00241649099219 0.00257642013345 0.00276771032249 0.00250838421122 0.00223207267876 0.00253723740132 0.00276521232506 0.00241632867027 0.00234812425823 0.00289681824417 0.00297687177288 0.0026796385139 0.00264992158957 0.00252686054839 0.00256182529034 0.00249904933628 0.00259092166495 0.00247122454785 0.00255126815098 0.00257514473724 0.0025171006244 0.00266068278418 0.00257090834443 0.00260701071943 0.00248664658978
-0.0028463053831 -0.00292130940186 -0.002852099082 -0.00292696272782 -0.00287808609722 -0.00273170168544 -0.00321656457366 -0.00288885636403 -0.00285594801125 -0.00279213737478 -0.00298392830808 -0.0028866941228 -0.00286023879855 -0.00289601090454 -0.00285138290214 -0.00299094967266 -0.00275427755137 -0.00271042431127 -0.00275814197067 -0.00312201603103 -0.00298551365723 -0.00282627775088 -0.00306415474686 -0.00280949388337 -0.00310014888521 -0.00301739779047 -0.00270656518183 -0.00300428296853 -0.00274697155161 -0.00298440043642 -0.00288063900644 -0.00295936654449 -0.00280400489993 -0.00269952173858 -0.0030280535579 -0.00294835087116 -0.00310595668162 -0.00301454237182 -0.00301370794688 -0.00283307093156 -0.0025173874324 -0.00295951011379 -0.0030760224571 -0.00319115285527 -0.00286295892326 -0.00304966743429 -0.00297738976796 -0.00287748764356 -0.00304711047676 -0.00252364795404 -0.00296367739523 -0.00301714963473 -0.00293243631723 -0.00297103001545 -0.00282380844498 -0.00288782784182 -0.00288729957883 -0.00256282444698 -0.00283996416067 -0.00300797451485 -0.00279954963607 -0.00292468183078 -0.00284716476721 -0.0026892655674 -0.00292464529986 -0.00349239046255 -0.00295854276354 -0.00280161373194 -0.00284547405606 -0.00312309388738 -0.0029345159142 -0.00304694996988 -0.002825648801 -0.00316355363605 -0.0028690535143 -0.00277221064107 -0.00278775273173 -0.00304788725542 -0.00294575926943 -0.00288905754218 -0.00281075426301 -0.00314507415175 -0.00286916192073 -0.00301094347882 -0.00301729530086 -0.00285435494262 -0.00295610384946 -0.00290831035904 -0.0031690250518 -0.00309929575365 -0.00261678643134 -0.00292782794374 -0.00283598780586 -0.0030712862144 -0.00286810621166 -0.00325214818272 -0.00284541264267 -0.00263568361346 -0.00328371961585 -0.00301201934842 -0.0028566117086 -0.00282746337699 -0.0029956301357 -0.00316519941258 -0.00291380338625 -0.0028873503975 -0.00270710542254 -0.00295569501033 -0.00292804998504 -0.00284744921972 -0.00273054278501 -0.00284141784478 -0.00291573230015 -0.00278631436799 -0.00286356478063 -0.00284158058257 -0.00312573183898 -0.0029861146857 -0.00300546312092 -0.00283824113935
-0.133293158192 -0.132705235714 -0.132501561948 -0.133252369761 -0.133281267573 -0.133337724157 -0.133950713424 -0.132806761578 -0.133285580267 -0.133075317995 -0.132406486843 -0.132880502764 -0.131545339342 -0.1316588794 -0.131278616431 -0.131178127448 -0.130811644492 -0.132171606441 -0.130905448119 -0.129342618702 -0.129727916019 -0.128389332244 -0.128952909174 -0.129536667506 -0.129176575942 -0.128960217719 -0.129077652685 -0.128351059336 -0.129037753809 -0.129626014231 -0.128983817902 -0.129091246088 -0.128926620323 -0.129191089463 -0.128303261241 -0.128398263909 -0.127975632091 -0.128906629717 -0.129271776165 -0.128560008419 -0.128335580362 -0.12769405763 -0.126795678954 -0.127283458733 -0.1271659717 -0.126765648033 -0.127025482303 -0.126574747227 -0.127489249709 -0.127174053465 -0.127184502257 -0.127255708614 -0.127032849984 -0.127610078136 -0.127169991364 -0.12740491228 -0.127044628768 -0.126615869544 -0.126688344753 -0.127105698327 -0.127275202594 -0.127288628183 -0.126806677185 -0.126489411845 -0.129127074215 -0.128401875708 -0.128325112581 -0.128956070418 -0.127983857421 -0.128020376457 -0.127963760256 -0.128400117364 -0.127890363095 -0.127991007402 -0.128234268071 -0.127550372187 -0.127800795444 -0.128456675358 -0.128390526022 -0.128117423454 -0.128242984919 -0.128591654442 -0.129022194946 -0.128851211388 -0.129191032241 -0.129223976906 -0.128857762925 -0.128774512912 -0.130136054176 -0.129753980692 -0.128880872256 -0.129227233805 -0.129880036092 -0.129989904343 -0.129985195417 -0.12979875604 -0.129065879923 -0.128206867451 -0.129894054892 -0.129922146698 -0.130133271673 -0.128596902837 -0.129094762531 -0.129267514299 -0.129256923848 -0.129920722733 -0.129413755183 -0.129797137099 -0.129454486234 -0.130201408052 -0.129904414853 -0.129409852097 -0.129642730048 -0.129955724394 -0.130627228978 -0.129839478929 -0.129522397735 -0.130357372882 -0.130663374649 -0.130445960249
0.00310289768483 0.00323223350262 0.00326115726844 0.00346207319313 0.00324210182321 0.00304986872017 0.00358760153805 0.00335019486692 0.00310674672557 0.00324169897482 0.00331546913537 0.00330320612346 0.00322151906395 0.00325450509866 0.00323739482569 0.00341203464373 0.00324259578965 0.00313992777307 0.00307692570661 0.00357568796628 0.00339649828809 0.00335823797512 0.00343687055569 0.00321637220049 0.00340745483338 0.00330584849219 0.00316801713327 0.00351090749973 0.00309649092924 0.00334421907837 0.00320116510297 0.00319893470071 0.00315077370143 0.00307829170152 0.00327502249138 0.00330703205354 0.00351604464007 0.00337776949546 0.00340122485289 0.00317934281637 0.00279647636271 0.00330326531736 0.00332837836475 0.00363938632068 0.0030796702897 0.00330394266774 0.00332528559703 0.00311778739403 0.00324646878918 0.00288741771139 0.00327237209365 0.00343320266382 0.00324066326845 0.00323233107052 0.00314706816022 0.00321475333816 0.0031177991197 0.00296961407451 0.00316084952688 0.00329488901272 0.00319417348003 0.00331042491734 0.00314688907309 0.00311723572411 0.00333024489399 0.00387850243161 0.00322597012181 0.00319452479567 0.00333739871511 0.00346833040547 0.00332542551342 0.00334295110734 0.00328956370848 0.0035541076671 0.00321303933225 0.00329105062638 0.00317894129602 0.00350842716932 0.00322828210031 0.00326770201382 0.00323777753067 0.00351053838463 0.00325064908717 0.00353628624668 0.00338427396788 0.00338488581768 0.00337046099979 0.00329932800362 0.00355438747885 0.00344378845199 0.00323360921879 0.00323511280935 0.00327180976251 0.00341070025911 0.00313186425333 0.0037850688879 0.00318444197708 0.00310484018681 0.00363837558633 0.00338616305884 0.00319335084821 0.00317120344852 0.00347553851784 0.00357621893916 0.00325659648181 0.00318540893022 0.00320250723653 0.00329167575408 0.00330123983972 0.00319280420622 0.00316809369203 0.00324925490294 0.00326328139587 0.00328379837542 0.00322852893238 0.00320228573624 0.00355171244934 0.00332531715521 0.00356268129035 0.00311405564035
